Agua,QualidadeAgua,Energia,TotalCasaBanho,CasaBanhoFuncional,Longitude,Latitude,CondicoesMinimas
0,0,0,0,0,34.24111111111111,-18.625222222222224,0
0,0,0,0,0,34.07341666666667,-18.551944444444445,0
0,0,0,0,0,34.12163888888889,-19.00583333333333,0
0,0,0,0,0,34.15211111111111,-19.012,0
0,0,1,0,0,34.245222222222225,-18.248166666666663,1
1,2,0,0,0,34.12602777777778,-18.56508333333333,1
0,0,0,0,0,33.96281666666667,-18.499297222222225,0
1,2,1,0,0,33.929944444444445,-18.44086111111111,1
0,0,0,0,0,34.49930555555556,-18.19633333333333,0
0,0,0,0,0,34.03180555555556,-18.64397222222222,0
0,0,0,0,0,34.053444444444445,-18.520138888888887,0
0,0,0,0,0,33.99172222222222,-18.45788888888889,0
0,0,0,0,0,34.668388888888884,-18.25019444444445,0
0,0,0,0,0,33.94208333333333,-18.75438888888889,0
0,0,0,0,0,33.939499999999995,-18.612583333333333,0
0,0,0,0,0,34.14277777777778,-18.95063888888889,0
0,0,0,0,0,34.11230555555556,-18.594416666666664,0
0,0,0,0,0,34.51444444444444,-18.525,0
0,0,0,0,0,34.074083333333334,-18.68608333333333,0
0,0,0,0,0,34.06505555555555,-18.59435277777777,0
0,0,0,0,0,34.14429444444444,-18.713166666666663,0
0,0,0,0,0,34.69893055555555,-18.27798333333333,0
0,0,0,0,0,34.00783611111111,-18.557844444444445,0
0,0,0,0,0,34.08895277777778,-18.703716666666665,0
0,0,0,0,0,33.90088055555555,-18.654469444444445,0
1,2,0,2,1,34.87444444444444,-19.751277777777776,1
0,0,1,0,0,33.800999999999995,-18.629497222222223,1
0,0,0,0,0,34.07615277777778,-18.71178611111111,0
0,0,0,0,0,34.099944444444446,-18.705861111111112,0
1,2,1,0,0,34.98116666666667,-20.980194444444443,1
1,2,1,0,0,35.01847222222222,-20.965444444444444,1
0,0,0,0,0,34.56222222222222,-21.12175,0
0,0,0,0,0,34.682138888888886,-21.08747222222222,0
0,0,0,0,0,34.13130555555556,-21.278277777777777,0
0,0,0,0,0,34.382222222222225,-21.25275,0
1,2,0,0,0,34.91905555555555,-21.00197222222222,1
0,0,0,0,0,34.94197222222222,-20.97686111111111,0
1,2,0,0,0,34.89680555555555,-21.012888888888888,1
1,2,0,0,0,34.84130555555556,-21.03313888888889,1
0,0,0,0,0,34.80922222222222,-21.06908333333333,0
0,0,0,0,0,34.815444444444445,-20.59997222222222,0
1,2,0,0,0,34.97708333333333,-20.950694444444444,1
0,0,1,0,0,34.77472222222222,-20.57408333333333,1
1,2,0,0,0,34.79347222222222,-20.703694444444444,1
1,2,1,0,0,34.854222222222226,-20.82477777777778,1
0,0,0,0,0,34.766333333333336,-20.655472222222222,0
0,0,0,0,0,34.808972222222216,-20.733472222222225,0
0,0,0,0,0,34.98269444444445,-20.78186111111111,0
1,1,0,0,0,34.90408333333333,-20.63163888888889,1
0,0,0,0,0,34.709,-20.46586111111111,0
1,2,0,0,0,34.92572222222222,-20.739166666666662,1
0,0,0,0,0,34.95080555555556,-20.70486111111111,0
1,2,0,0,0,35.033027777777775,-20.96294444444444,1
0,0,0,0,0,34.069722222222225,-20.645222222222223,0
0,0,0,0,0,34.92358333333333,-20.664861111111108,0
0,0,0,0,0,34.74641666666667,-20.526416666666663,0
0,0,0,0,0,34.68022222222222,-20.62830555555556,0
1,2,0,0,0,34.43402777777777,-21.11691666666667,1
0,0,0,0,0,34.92930555555555,-20.96086111111111,0
0,0,0,0,0,34.76777777777777,-21.09975,0
0,0,0,0,0,34.95355555555556,-20.96375,0
1,2,0,0,0,34.24577777777778,-20.5045,1
0,0,0,0,0,34.66166666666666,-20.590138888888887,0
0,0,0,0,0,34.24616666666667,-20.86094444444445,0
0,0,0,0,0,34.43336111111111,-21.17225,0
0,0,0,0,0,34.42575,-20.539694444444446,0
0,0,0,0,0,34.56574722222222,-21.11952777777778,0
0,0,0,0,0,34.426825,-21.123125,0
0,0,0,0,0,34.126983333333335,-21.28005555555556,0
0,0,0,0,0,34.19413055555555,-21.27118055555556,0
0,0,0,0,0,35.001847222222224,-20.964075,0
0,0,0,0,0,34.33477777777778,-17.916027777777778,0
1,2,0,0,0,34.38619444444444,-17.965138888888887,1
0,0,1,0,0,34.45191666666667,-18.11002777777778,1
0,0,0,0,0,34.378194444444446,-17.907277777777775,0
0,0,0,0,0,34.379305555555554,-18.01502777777777,0
1,2,1,0,0,34.36833333333333,-17.744833333333336,1
1,2,1,2,1,34.34161111111111,-17.839444444444442,1
0,0,0,0,0,34.48625,-17.960194444444443,0
0,0,0,0,0,34.38008333333333,-17.824583333333333,0
0,0,0,0,0,34.30069444444444,-17.808027777777777,0
0,0,0,0,0,34.309916666666666,-17.578305555555556,0
0,0,0,0,0,34.591722222222224,-18.19308333333333,0
0,0,0,0,0,34.28188333333333,-17.317758333333334,0
1,2,0,0,0,34.67352777777778,-17.862250000000003,1
1,2,0,0,0,34.39122222222222,-18.313,1
0,0,0,0,0,34.386694444444444,-17.448944444444443,0
0,0,0,0,0,34.575944444444445,-17.692055555555555,0
0,0,0,0,0,34.53525,-18.18111111111111,0
1,1,0,0,0,34.69138888888889,-17.953388888888888,1
1,1,0,0,0,34.54138888888889,-17.569194444444445,1
1,2,0,0,0,34.42327777777778,-18.16430555555556,1
0,0,0,0,0,34.501666666666665,-18.111111111111114,0
1,2,0,0,0,34.35536388888889,-18.219702777777776,1
0,0,0,0,0,34.6725,-18.12288888888889,0
0,0,0,0,0,34.489583333333336,-17.74127777777778,0
0,0,0,0,0,34.575388888888895,-17.854861111111113,0
0,0,0,0,0,34.32544444444445,-17.268055555555556,0
0,0,0,0,0,34.38938888888889,-17.96447222222222,0
1,2,0,0,0,34.474694444444445,-17.6765,1
1,1,0,0,0,34.38122222222222,-17.489055555555556,1
0,0,0,0,0,34.415055555555554,-17.379694444444446,0
0,0,0,0,0,34.31027777777778,-17.517527777777776,0
0,0,0,0,0,34.32486111111111,-17.653888888888886,0
0,0,0,0,0,34.327222222222225,-18.111666666666668,0
0,0,0,0,0,34.38619444444444,-17.965138888888887,0
0,0,0,0,0,34.31225,-17.733194444444443,0
0,0,0,0,0,34.468805555555555,-17.87686111111111,0
0,0,0,0,0,34.754694444444446,-17.862972222222222,0
0,0,0,0,0,34.37411111111111,-17.22658333333333,0
0,0,0,0,0,34.240500000000004,-17.39838888888889,0
1,2,0,0,0,34.51361111111111,-18.03147222222222,1
0,0,0,0,0,34.473055555555554,-18.20225,0
0,0,0,0,0,34.42319444444444,-18.05883333333333,0
1,2,0,0,0,34.685694444444444,-17.75563888888889,1
1,1,0,0,0,34.64388888888889,-18.210916666666662,1
0,0,0,0,0,34.386694444444444,-17.400527777777775,0
0,0,0,0,0,34.353500000000004,-17.534750000000003,0
0,0,0,0,0,34.265027777777775,-17.281194444444445,0
0,0,0,0,0,34.605694444444445,-17.604111111111113,0
0,0,0,0,0,34.57222222222222,-18.09475,0
1,2,0,0,0,34.239222222222224,-17.58,1
0,0,0,0,0,34.76397222222222,-18.078666666666667,0
0,0,0,0,0,34.31019444444444,-17.323805555555555,0
0,0,0,0,0,34.62688888888889,-17.92113888888889,0
0,0,0,0,0,34.35025,-17.797027777777778,0
0,0,0,0,0,34.42986111111111,-18.23438888888889,0
0,0,0,0,0,34.63772222222222,-17.88722222222222,0
0,0,0,0,0,34.61163888888889,-18.15138888888889,0
0,0,0,0,0,34.24574166666667,-17.786391666666667,0
0,0,0,0,0,34.31456111111111,-17.2287,0
0,0,0,0,0,34.35788055555556,-17.297494444444446,0
0,0,0,0,0,34.433055555555555,-17.916663888888888,0
0,0,0,0,0,34.73305277777778,-17.93425277777778,0
0,0,0,0,0,34.72365277777778,-18.160155555555555,0
0,0,0,0,0,34.39013611111111,-17.947425,0
0,0,0,0,0,34.39677777777778,-18.275163888888887,0
0,0,0,0,0,34.382530555555554,-17.848788888888887,0
0,0,0,0,0,34.27872222222222,-17.428741666666667,0
0,0,0,0,0,34.64368611111111,-17.758,0
0,0,0,0,0,34.626980555555555,-17.664872222222222,0
1,2,0,0,0,34.49095833333333,-18.143638888888887,1
0,0,0,0,0,34.3596,-17.9986,0
0,0,1,0,0,35.960861111111114,-18.292694444444447,1
1,2,1,2,1,35.908027777777775,-18.27327777777778,1
0,0,0,3,1,35.95202777777778,-18.35291666666667,1
0,0,0,2,1,36.091,-18.43088888888889,1
1,2,0,0,0,35.93116666666666,-18.30463888888889,1
1,2,0,0,0,35.86955555555556,-18.261222222222223,1
0,0,0,0,0,35.93622222222222,-18.294944444444447,0
0,0,0,0,0,35.925374999999995,-18.31738888888889,0
1,2,0,0,0,35.849472222222225,-18.321416666666668,1
1,2,0,0,0,35.87680555555556,-18.339027777777776,1
0,0,0,0,0,35.84630555555556,-18.337694444444445,0
0,0,0,0,0,35.98441666666667,-18.36255555555556,0
0,0,0,0,0,36.0525,-18.36080555555556,0
1,2,0,0,0,35.81144444444444,-18.19225,1
1,2,0,0,0,35.73530555555556,-18.18508333333333,1
0,0,0,3,1,35.96441666666667,-18.4325,1
0,0,0,0,0,35.63605555555556,-18.072388888888888,0
1,2,0,0,0,35.756166666666665,-18.119416666666663,1
1,2,0,0,0,35.60730555555556,-18.03786111111112,1
1,2,0,2,1,35.72944444444445,-18.267805555555555,1
1,2,1,0,0,36.02180555555555,-18.38111111111111,1
1,2,0,3,1,35.80972777777777,-18.27005277777777,1
1,2,0,2,1,35.84288888888889,-18.28286111111111,1
1,2,0,0,0,35.785694444444445,-18.22505555555556,1
1,2,0,0,0,35.79338611111111,-18.16662222222222,1
1,2,0,0,0,35.81533333333333,-18.149166666666662,1
1,2,0,0,0,35.8614,-18.21332777777777,1
1,2,0,2,1,36.104194444444445,-18.451527777777777,1
1,2,0,2,1,35.95227777777778,-18.332,1
0,0,0,1,1,35.89416666666666,-18.436416666666663,1
0,0,0,3,1,35.91558333333333,-18.39633333333333,1
1,2,0,4,1,35.59913888888889,-18.387194444444443,1
1,2,0,4,1,35.33880555555556,-17.863833333333336,1
1,2,0,5,1,36.10416666666667,-18.675972222222224,1
0,0,0,3,1,36.06444444444444,-18.84611111111111,1
1,2,0,1,1,35.946194444444444,-18.29161111111112,1
1,2,0,0,0,35.94002777777777,-18.29575,1
1,2,1,2,1,35.87138888888889,-18.36694444444445,1
0,0,0,0,0,36.00355555555556,-18.41436111111111,0
1,2,0,3,1,36.03958333333333,-18.40233333333333,1
1,2,0,0,0,36.1005,-18.620722222222224,1
1,2,0,0,0,35.38860277777778,-17.88741388888889,1
0,0,0,0,0,36.08268055555556,-18.794336111111114,0
0,0,0,0,0,35.91522222222222,-18.35363888888889,0
1,2,0,0,0,35.75777222222222,-18.22725277777777,1
1,2,0,0,0,35.68461111111111,-18.10141666666667,1
1,2,0,0,0,35.432916666666664,-17.943694444444446,1
1,2,0,0,0,35.86677777777778,-18.300583333333336,1
0,0,0,2,1,36.09305555555556,-18.703416666666666,1
0,0,0,4,1,35.93766944444444,-18.93895277777778,1
1,2,0,3,1,35.81455555555555,-18.24458333333333,1
1,2,0,3,1,36.072,-18.401722222222222,1
0,0,0,2,1,35.81333333333333,-18.29980555555556,1
0,0,0,2,1,35.80238055555555,-18.31076944444445,1
0,0,0,2,0,35.825050000000005,-18.21715555555556,0
0,0,0,3,1,35.97352777777778,-18.29625,1
1,2,0,2,1,35.947111111111106,-18.447944444444445,1
1,2,0,2,1,35.828027777777784,-18.320083333333333,1
1,2,0,0,0,35.8155,-18.346444444444444,1
0,0,0,2,1,35.509875,-18.004533333333335,1
0,0,0,3,1,35.75958333333333,-18.15261111111111,1
1,2,0,0,0,35.78483333333333,-18.255666666666663,1
0,0,0,0,0,35.7265,-18.15427777777777,0
0,0,0,0,0,35.827111111111115,-18.21211111111111,0
0,0,0,0,0,35.818453,-18.365638,0
0,0,0,0,0,35.855328,-18.374057,0
0,0,0,3,1,34.78813888888889,-18.90611111111111,1
0,0,1,0,0,35.03838888888889,-19.22761111111111,1
0,0,0,0,0,34.73861111111111,-18.818527777777778,0
0,0,0,0,0,34.88377777777778,-19.25947222222222,0
1,2,0,0,0,34.93197222222222,-19.146472222222226,1
1,2,0,0,0,35.10266666666667,-19.272,1
0,0,1,0,0,35.102722222222226,-19.0155,1
1,2,0,0,0,34.64019444444445,-18.71733333333333,1
0,0,0,0,0,34.61705555555556,-18.819,0
1,2,0,0,0,34.849111111111114,-19.321416666666668,1
0,0,0,0,0,34.68383333333333,-19.22352777777777,0
0,0,0,0,0,35.28813888888889,-18.99202777777778,0
0,0,0,0,0,35.21608333333334,-18.917916666666667,0
1,2,0,0,0,35.16683333333333,-19.03036111111111,1
0,0,0,0,0,35.519444444444446,-19.266166666666667,0
0,0,0,0,0,35.165416666666665,-19.148027777777777,0
1,2,0,0,0,35.291666666666664,-19.11505555555556,1
0,0,0,0,0,35.217416666666665,-18.959722222222226,0
0,0,0,0,0,35.08327777777778,-18.952472222222223,0
0,0,0,0,0,35.24802777777778,-19.427722222222226,0
0,0,0,0,0,35.066833333333335,-19.15963888888889,0
0,0,0,0,0,35.04530555555555,-19.340138888888887,0
0,0,0,0,0,34.92538888888889,-19.33933333333333,0
0,0,0,0,0,34.79013888888889,-19.293333333333337,0
0,0,0,0,0,34.85019444444445,-19.228777777777776,0
0,0,0,0,0,34.57191666666667,-18.939694444444445,0
0,0,0,0,0,35.36658333333334,-19.33361111111111,0
0,0,0,0,0,35.162388888888884,-18.92588888888889,0
0,0,0,0,0,34.67691666666666,-18.768194444444443,0
0,0,0,0,0,35.41002777777778,-19.18313888888889,0
1,2,0,0,0,34.70638888888889,-19.23402777777778,1
0,0,0,0,0,34.99311111111111,-19.29502777777778,0
1,2,0,0,0,34.81202777777777,-19.08436111111111,1
0,0,0,0,0,35.30452777777778,-19.03330555555556,0
0,0,0,0,0,35.321447222222226,-19.38495,0
0,0,0,0,0,34.94866666666666,-19.23625,0
0,0,0,0,0,35.07961111111111,-19.35786111111112,0
0,0,0,0,0,34.63236111111111,-19.238972222222223,0
0,0,0,0,0,35.190749999999994,-19.357916666666668,0
0,0,0,0,0,35.18238888888889,-19.46236111111111,0
0,0,0,0,0,35.560138888888886,-19.19861111111112,0
0,0,0,0,0,35.0705,-19.05777777777778,0
0,0,0,0,0,35.18883333333333,-18.99736111111111,0
0,0,0,0,0,35.24273055555555,-19.172516666666667,0
0,0,0,0,0,35.10181111111111,-19.229816666666665,0
0,0,0,0,0,34.814184,-19.080558,0
0,0,0,0,0,35.24123055555555,-19.314075,0
0,0,0,0,0,35.14253333333333,-19.42341388888889,0
1,2,0,0,0,35.30354444444444,-19.154438888888887,1
0,0,0,0,0,35.417775,-19.333105555555555,0
0,0,0,0,0,35.35521666666667,-19.272244444444443,0
0,0,0,0,0,35.201461111111115,-19.04042777777778,0
1,2,1,0,0,34.206472222222224,-19.27469444444444,1
1,2,0,5,1,34.30361111111111,-19.191444444444446,1
1,2,1,0,0,34.185805555555554,-19.34011111111111,1
1,2,0,0,0,34.124027777777776,-19.24641666666667,1
1,2,0,0,0,34.078583333333334,-19.227194444444443,1
1,2,0,0,0,34.28075,-19.31730555555556,1
0,0,0,5,1,34.20766666666667,-19.26425,1
1,2,1,0,0,34.21775,-19.26986111111111,1
1,2,0,0,0,34.212138888888894,-19.27938888888889,1
1,2,0,0,0,34.203,-19.26908333333333,1
1,2,0,0,0,34.32161111111112,-19.235972222222223,1
1,2,0,0,0,33.997972222222224,-19.233833333333333,1
1,2,0,0,0,34.114916666666666,-19.337416666666662,1
1,2,0,4,1,34.16041666666666,-19.399277777777776,1
1,2,0,0,0,34.07680555555556,-19.43091666666667,1
1,2,0,0,0,34.13847222222222,-19.29986111111112,1
1,2,0,0,0,34.199888888888886,-19.16647222222222,1
1,2,0,0,0,34.210972222222225,-19.17630555555556,1
1,2,0,0,0,34.1285,-19.17163888888889,1
1,2,0,0,0,34.34252777777778,-19.00411111111111,1
1,2,0,0,0,34.17386111111111,-19.027083333333334,1
1,2,0,0,0,34.29308333333333,-19.037750000000003,1
1,2,0,0,0,34.144305555555555,-19.042916666666667,1
1,2,0,4,1,34.25277777777778,-19.078333333333333,1
1,2,0,0,0,34.26841666666667,-19.176333333333336,1
1,2,0,0,0,34.27569444444444,-19.165416666666665,1
0,0,0,0,0,34.43355555555555,-19.400972222222222,0
1,2,1,0,0,34.31644444444444,-19.335194444444443,1
1,2,1,0,0,34.461333333333336,-19.24127777777778,1
1,2,0,0,0,34.390166666666666,-19.328,1
1,2,0,0,0,34.25961111111111,-19.35902777777778,1
1,2,0,0,0,34.28638888888889,-19.62858333333333,1
1,2,0,0,0,34.511583333333334,-19.305222222222223,1
1,2,0,2,1,34.28080555555555,-19.317083333333333,1
1,2,0,2,1,34.40819444444444,-19.38086111111112,1
1,2,0,9,1,34.321222222222225,-19.70288888888889,1
1,2,0,3,1,34.275055555555554,-19.394416666666665,1
1,2,0,0,0,34.36408333333333,-19.383916666666668,1
1,2,0,0,0,34.430930555555555,-19.2233,1
1,2,0,0,0,34.47405555555556,-19.10680555555556,1
0,0,0,0,0,34.11544444444445,-19.59338888888889,0
1,2,0,0,0,34.451,-19.32755555555556,1
1,2,0,0,0,34.26888888888889,-19.59808333333333,1
1,2,0,0,0,34.05277777777778,-19.531166666666667,1
1,2,0,4,1,33.96319444444445,-19.56683333333333,1
1,2,0,2,1,34.04208333333333,-19.247722222222222,1
1,2,0,1,1,34.01391666666667,-19.58352777777778,1
1,2,0,0,0,34.08541666666667,-19.00975,1
1,2,0,0,0,34.064,-19.339277777777777,1
1,2,0,0,0,34.01716666666667,-19.14602777777778,1
1,2,0,0,0,33.99838888888889,-19.18936111111111,1
1,2,0,0,0,34.15716666666667,-19.347583333333333,1
1,2,0,2,1,34.54925,-19.35338888888889,1
1,2,0,5,1,34.45738888888889,-19.298722222222224,1
1,2,0,3,1,33.98416666666667,-19.264444444444443,1
0,0,0,4,1,34.034388888888884,-19.296666666666667,1
0,0,0,4,1,34.202444444444446,-19.26908333333333,1
1,2,0,0,0,34.23663888888889,-19.154944444444443,1
0,0,0,2,1,34.42294444444444,-19.312361111111112,1
0,0,0,0,0,34.391333333333336,-19.26944444444444,0
1,2,0,0,0,34.35425,-19.355972222222224,1
1,2,0,0,0,34.20161111111111,-19.241416666666662,1
1,2,0,0,0,34.27316666666667,-19.121472222222224,1
1,2,0,0,0,34.070861111111114,-19.052972222222223,1
0,0,0,0,0,34.071250000000006,-19.19038888888889,0
1,2,0,0,0,34.0395,-19.182666666666663,1
1,2,0,0,0,34.21613888888889,-19.703166666666664,1
1,2,0,0,0,33.99975,-19.495972222222225,1
1,2,0,0,0,34.46069444444445,-19.17825,1
1,2,1,7,1,34.31133333333333,-19.3355,1
1,2,0,0,0,34.049194444444446,-19.08055555555556,1
0,0,0,3,1,34.163,-19.30913888888889,1
0,0,0,0,0,34.424638888888886,-19.08055555555556,0
1,2,1,8,1,34.20705555555556,-19.29052777777778,1
0,0,0,2,1,34.09788888888889,-19.302027777777777,1
1,2,0,0,0,34.37375,-19.222944444444444,1
1,2,0,0,0,34.148916666666665,-19.07975,1
1,2,0,0,0,34.36973055555556,-19.10188611111112,1
1,2,0,0,0,34.314366666666665,-19.07285555555556,1
0,0,0,0,0,33.965361111111115,-19.40361111111111,0
1,2,0,0,0,34.03525,-19.441916666666668,1
1,2,0,0,0,34.296277777777775,-19.70836111111111,1
1,2,0,0,0,34.33211111111112,-19.26880555555556,1
1,2,0,0,0,34.19194444444444,-19.047500000000003,1
0,0,0,0,0,34.344861111111115,-19.636444444444443,0
1,2,0,0,0,34.116416666666666,-19.380194444444445,1
1,2,0,0,0,34.18988888888889,-19.274,1
1,2,0,3,1,34.07469444444445,-19.480138888888888,1
1,2,0,0,0,34.190638888888884,-19.17516666666667,1
1,2,1,10,1,34.13075,-19.24577777777778,1
1,2,0,3,1,34.103722222222224,-19.19336111111112,1
1,2,0,2,1,34.06608333333333,-19.27583333333333,1
1,2,0,2,1,34.362,-19.131722222222223,1
0,0,0,3,1,34.25975,-19.64463888888889,1
1,2,0,2,1,34.08558333333333,-19.14322222222222,1
1,2,0,0,0,34.37470555555556,-19.09825,1
1,2,0,0,0,34.43061111111111,-19.41573611111111,1
0,0,0,0,0,34.28941666666667,-19.12045833333333,0
1,2,0,0,0,34.111308333333334,-19.318527777777778,1
1,2,0,0,0,34.39303611111111,-19.44570277777778,1
0,0,0,0,0,34.22475,-19.1565,0
0,0,0,0,0,34.21175,-19.155666666666665,0
0,0,0,0,0,34.02088055555556,-19.141175,0
1,2,0,0,0,34.20122222222223,-19.301333333333336,1
0,0,0,0,0,34.04737222222222,-19.48900555555556,0
0,0,0,0,0,34.02548611111111,-19.362222222222226,0
0,0,1,0,0,34.42299166666666,-19.31233611111111,1
0,0,0,0,0,34.190639,-19.175167,0
1,2,1,6,1,32.594972222222225,-25.96452777777778,1
1,2,1,5,1,32.59419444444445,-25.974416666666663,1
1,2,1,5,1,32.58414166666667,-25.969519444444444,1
1,2,1,5,1,32.59026388888889,-25.972708333333333,1
1,2,1,4,1,32.59152777777778,-25.951527777777777,1
1,2,1,5,1,32.57991666666667,-25.95883333333333,1
1,2,1,3,1,32.58160277777778,-25.951402777777776,1
1,2,1,3,1,32.5795,-25.95936111111111,1
1,2,1,5,1,32.576750000000004,-25.969861111111108,1
1,2,1,5,1,32.565302777777774,-25.961366666666667,1
1,2,1,4,1,32.57046944444445,-25.957177777777776,1
1,2,1,4,1,32.59744444444445,-25.96525,1
1,2,1,11,1,32.599000000000004,-25.963833333333334,1
1,2,1,6,1,32.554027777777776,-25.94183333333333,1
1,2,1,6,1,32.55909722222222,-25.95921388888889,1
1,2,1,6,1,32.56897222222223,-25.94758333333333,1
1,2,1,5,1,32.557361111111106,-25.94775,1
1,2,1,3,1,32.561499999999995,-25.94475,1
1,2,1,2,1,32.56616666666666,-25.93288888888889,1
1,2,1,6,1,32.57018888888889,-25.935630555555555,1
1,2,1,8,1,32.58202777777778,-25.933777777777777,1
1,2,1,18,1,32.576861111111114,-25.938944444444445,1
1,2,1,5,1,32.57555555555556,-25.950388888888888,1
1,2,1,4,1,32.56875,-25.953694444444444,1
1,2,1,6,1,32.59597222222222,-25.935972222222222,1
1,2,1,6,1,32.5865,-25.94933333333333,1
1,2,1,4,1,32.60508333333333,-25.938,1
1,2,1,4,1,32.58838888888889,-25.93583333333333,1
1,2,1,5,1,32.61363888888889,-25.92063888888889,1
1,2,1,2,1,32.587805555555555,-25.941777777777776,1
1,2,1,4,1,32.59563888888889,-25.94077777777778,1
1,2,1,4,1,32.59327777777778,-25.93238888888889,1
1,2,1,6,1,32.611111111111114,-25.92925,1
1,2,1,4,1,32.593222222222224,-25.920972222222225,1
1,2,1,4,1,32.58497222222223,-25.92505555555556,1
1,2,1,1,0,32.59,-25.913166666666665,1
1,2,1,2,0,32.59755555555556,-25.92194444444445,1
1,2,1,5,1,32.63630555555555,-25.92511111111111,1
1,2,1,1,1,32.6675,-25.863694444444445,1
1,2,1,2,1,32.65925,-25.90261111111111,1
1,2,1,3,1,32.609027777777776,-25.898527777777776,1
1,2,1,3,1,32.62663888888889,-25.844166666666663,1
1,2,1,3,1,32.629583333333336,-25.87144444444445,1
1,2,1,8,1,32.59091666666667,-25.90528055555556,1
1,2,1,6,1,32.59883333333334,-25.90511111111111,1
1,2,1,2,1,32.626083333333334,-25.86313888888889,1
1,2,1,2,1,32.537,-25.938222222222223,1
1,2,1,4,1,32.53494444444444,-25.934,1
1,2,1,8,1,32.557361111111106,-25.92211111111111,1
1,2,1,8,1,32.55744444444444,-25.915305555555555,1
1,2,1,6,1,32.55936111111111,-25.90352777777777,1
1,2,1,7,1,32.55902777777777,-25.90861111111111,1
1,2,1,18,1,32.56805555555556,-25.907888888888888,1
1,2,1,4,1,32.57877777777778,-25.833194444444445,1
1,2,1,9,1,32.57313888888889,-25.898166666666665,1
1,2,1,10,1,32.58219444444445,-25.882444444444445,1
1,2,1,6,1,32.56909166666667,-25.87908888888889,1
1,2,1,6,1,32.56780555555556,-25.888972222222225,1
1,2,1,4,1,32.61508333333334,-25.853944444444444,1
1,2,1,6,1,32.541444444444444,-25.93313888888889,1
1,2,1,3,1,32.59469444444445,-25.84872222222222,1
1,2,1,8,1,32.57094444444445,-25.89830555555556,1
1,2,1,8,1,32.594972222222225,-25.84233333333333,1
1,2,1,2,1,32.61547222222222,-25.83661111111111,1
1,2,1,1,1,32.56033333333333,-26.003444444444444,1
1,2,1,4,1,32.55705555555555,-25.98555555555556,1
1,2,1,4,1,32.58047777777778,-26.04329166666667,1
1,2,1,6,1,32.574133333333336,-26.022602777777777,1
1,2,1,6,1,32.5365,-26.00633333333333,1
1,2,1,3,1,32.532583333333335,-25.99080555555556,1
1,2,1,0,0,32.54322222222222,-26.03180555555556,1
0,2,0,1,1,32.50555555555555,-26.05188888888889,1
1,2,1,4,1,32.911944444444444,-26.040666666666667,1
1,2,1,4,1,32.95363888888889,-26.00213888888889,1
1,2,1,0,0,32.94497222222222,-26.020527777777776,1
0,2,1,2,1,32.92747222222222,-26.01275,1
1,2,1,5,1,32.58525,-25.967388888888888,1
1,2,1,14,1,32.5782,-25.964652777777776,1
1,2,1,16,1,32.59796111111111,-25.96554722222222,1
1,2,1,8,1,32.58405555555556,-25.964027777777776,1
1,2,1,6,1,32.58316666666667,-25.963472222222222,1
1,2,1,6,1,32.584825,-25.959969444444443,1
1,2,1,11,1,32.581744,-25.967619,1
1,2,1,7,1,32.545361111111106,-25.947027777777777,1
1,2,1,6,0,32.56211111111111,-25.951277777777776,1
1,2,1,4,1,32.56344444444444,-25.95283333333333,1
1,2,1,5,1,32.56838888888889,-25.942666666666668,1
1,2,1,14,0,32.56216666666666,-25.938166666666667,1
1,2,1,3,1,32.56420833333333,-25.94988888888889,1
1,2,1,7,1,32.575039,-25.945944,1
1,2,1,12,1,32.58888888888889,-25.981861111111108,1
1,2,1,9,1,32.59991666666667,-25.917555555555555,1
1,2,1,3,1,32.61186111111111,-25.88636111111111,1
1,2,1,2,1,32.63752777777778,-25.841916666666663,1
1,2,1,4,1,32.60969444444444,-25.9175,1
1,2,1,5,1,32.58433333333333,-25.925222222222224,1
1,2,1,4,1,32.61533333333333,-25.89611111111111,1
1,2,1,7,1,32.62683333333334,-25.874666666666663,1
1,2,1,3,1,32.59736111111111,-25.88733333333333,1
1,2,1,2,1,32.54897222222222,-25.92680555555556,1
1,2,1,7,1,32.57391666666667,-25.848916666666664,1
1,2,1,4,1,32.597833333333334,-25.87519444444445,1
1,2,1,2,1,32.56886111111111,-25.879583333333333,1
1,2,1,10,1,32.56747222222223,-25.85886111111112,1
1,2,1,2,1,32.602000000000004,-25.83194444444445,1
1,2,0,24,1,35.00983333333333,-20.967888888888886,1
1,2,1,4,1,32.60445833333333,-25.940966666666668,1
1,2,1,13,1,32.60325,-25.904138888888887,1
1,2,1,6,1,32.58216666666667,-25.878972222222224,1
1,2,1,6,1,32.569944444444445,-25.840777777777777,1
1,2,1,3,1,32.566750000000006,-25.964583333333334,1
1,2,1,3,1,32.583083333333335,-25.96455555555556,1
1,2,1,2,1,35.385283333333334,-23.86425277777778,1
1,2,1,0,0,35.430030555555554,-23.79368888888889,1
1,2,1,4,1,35.38227777777778,-23.86766666666667,1
1,2,1,0,0,35.38961111111111,-23.883916666666668,1
1,2,1,0,0,35.40361111111111,-23.90505555555556,1
1,2,1,0,0,35.40269444444444,-23.97147222222222,1
1,2,0,0,0,35.43505555555555,-23.93683888888889,1
1,2,1,0,0,35.39922222222222,-23.93041666666667,1
1,2,1,0,0,35.43436111111111,-23.881805555555555,1
1,2,1,0,0,35.474247222222225,-23.88953611111111,1
1,1,0,0,0,35.46526666666667,-23.9324,1
